probs	phenotype	ids
16.9901841244722	16.0346312496306	syn10000
16.889097846507	16.9951438325805	syn10001
17.1491189207896	16.1314197526783	syn10003
17.9069567891074	17.1691201820504	syn10007
18.6667082275538	18.7961727778323	syn1001
16.7387028463355	16.5063680292789	syn10015
17.7441738367958	17.558956058543	syn10017
17.4118940094662	17.781836319333	syn10019
17.3906190890699	16.5653573115201	syn10020
17.1335028590082	17.3925344726958	syn10021
16.9608504727793	15.6894783304357	syn10024
17.9350545203085	17.2303794045945	syn10029
17.3119407023775	17.6788084192179	syn10033
16.9207677756494	17.7949483845908	syn10036
18.6906275543719	17.974566417589	syn1004
16.7305269207026	16.5179438811251	syn10040
18.1212624388794	18.6822415640031	syn10041
18.4804916265773	19.1400393953886	syn10042
16.4059518108923	15.9686093751159	syn10045
15.5011145573604	15.0659007066083	syn10049
16.469051968331	17.4219266127671	syn10050
16.7833838100441	16.325072906965	syn10058
16.685489867612	15.8624741351543	syn10062
17.3675512815014	17.5060260272079	syn10064
17.6872008532234	17.7598764256248	syn10068
17.6144583334128	17.0312390098974	syn1009
17.2620784219127	17.6744251626584	syn10095
16.231356076194	16.1143412799221	syn10099
17.5864737579978	17.7177477484352	syn1010
16.7935101358562	16.9823117748969	syn10100
16.7805062618401	17.6389356836485	syn10109
17.1166562423738	15.0936548147393	syn10111
17.6676376289087	15.9578905431839	syn10113
17.1900565494099	16.7426654525287	syn10114
17.996232226627	17.9383334195153	syn10115
15.9816880727477	16.1109491436872	syn10117
17.3287303153048	17.4408530295502	syn10122
18.5176876672834	18.2234571084829	syn10129
16.8961561763966	16.853118871871	syn10131
18.0509470495777	18.0539252085948	syn10134
15.9516633382261	16.4463598504117	syn10136
17.1839839542111	16.3141261500254	syn10138
15.9494479117672	15.4336039444653	syn10143
17.0436965860424	17.2604802506272	syn10144
18.7706867051632	18.8654441058667	syn10152
17.4419100272115	17.2980308878095	syn10154
18.0153634826427	16.8248004400693	syn10157
16.8570123381325	15.4204892269119	syn10165
18.6761211391684	19.4056964669295	syn10166
16.457993004739	16.54755967843	syn10168
17.7854837853783	16.5869537157008	syn10179
16.0549497763574	16.2700790938838	syn10181
16.3002049657437	16.319099278724	syn10184
17.02311878816	17.5748853208112	syn10185
17.385717272452	17.4995334029792	syn1019
16.6649524743269	17.1602332242097	syn10190
18.1942918771582	17.7553791244505	syn10191
16.39268983819	16.6208328123245	syn102
15.5054325695562	14.9635239021578	syn10201
17.2764912916899	17.9098645843847	syn10205
16.8497524378033	18.2523434076632	syn10214
16.2548264594356	15.8602823948992	syn10215
17.5510059017333	18.5430586901843	syn10218
17.0772560984252	16.9112008157948	syn1022
18.6685803638753	18.319680140734	syn10229
17.6930049946258	18.2869681776603	syn1023
16.2105337693947	15.2502511074952	syn10233
18.5911197289723	18.2215843107943	syn10236
17.3457498506311	17.2445013635931	syn10239
17.4062801191058	17.0551592111927	syn10240
16.5180721719248	16.9935185875292	syn10241
17.0149773801974	18.6741311662694	syn10246
16.3772120609518	16.6160471248794	syn10248
17.6019673170884	16.9416844958177	syn10251
17.2377599049296	16.9099950253489	syn10256
16.9642172106702	16.0439305158698	syn10258
16.8705812559295	16.5079928378446	syn10262
15.8858203043905	13.9328053750234	syn10265
17.4031727554337	16.6179972192456	syn1027
18.4712064553572	19.5140888845383	syn10272
17.4721330345006	15.3168532491831	syn10275
16.9894433512449	17.3865288773864	syn10283
17.4035689916332	16.5280225461124	syn10284
16.7545148971464	16.3255536351826	syn10290
16.660132335717	15.9515797761092	syn10293
17.7436540667864	18.1112275152868	syn10295
18.5293207542337	18.7727669592127	syn10299
17.7874160932342	18.081192873023	syn10302
17.4976564906622	18.1783447396628	syn10304
17.3630592297489	17.9297207376291	syn10312
16.2485566531401	16.0015506577323	syn10313
16.6795360707129	17.442292522403	syn10316
16.2553240508346	15.4337058726146	syn10319
16.1189525774638	15.6206924619198	syn1032
17.6391183608979	16.7646819276433	syn10320
16.7680391140161	16.6773731785789	syn10321
18.1684387874603	17.4500450752242	syn10328
16.7535763208837	17.1334692540801	syn10337
16.9039738033792	16.9367615905751	syn10343
18.3716589700576	19.6312443770693	syn1035
17.3911007172159	17.84701143859	syn10351
17.6106112467274	18.5337792152143	syn10361
17.5800681876728	18.1028609098158	syn10368
17.1227481042259	16.7396684433445	syn10369
17.6482473557469	17.8000377352995	syn1037
17.0357974395387	16.793375349062	syn10371
