probs	phenotype	ids
6.6106639839473	7.0210961848873	syn10000
4.00751684521498	2.91855791033935	syn10001
5.89204606769491	7.15632520152769	syn10003
7.30224036213616	6.83641464706108	syn10007
5.8300639371944	6.54096738968471	syn1001
5.42064206766432	5.51383787576294	syn10015
5.67184315592849	4.91709459935428	syn10017
4.50310813742439	4.82835108435752	syn10019
4.36154259400966	4.40486563095367	syn10020
6.83127785619861	5.97037722273232	syn10021
4.71205846973754	3.96623616596053	syn10024
5.21000990045291	4.27429019713147	syn10029
5.64002156659084	4.74701865710924	syn10033
5.65788621380706	5.3970113216091	syn10036
5.86651231301741	6.38343800438275	syn1004
4.58541650081422	4.37891939779157	syn10040
4.51503514162308	3.32123558927459	syn10041
5.54576909222511	6.17966556006874	syn10042
5.96661281873636	5.92284925053908	syn10045
4.76032146221133	4.35623390622908	syn10049
6.36848682011568	6.28294865452873	syn10050
5.57311616528613	5.46150642078753	syn10058
5.46408413162312	5.19217073132322	syn10062
5.95196364888625	5.82260403003327	syn10064
3.75925971395782	2.98600314384385	syn10068
6.21571037015261	5.11419176946268	syn1009
4.99574254308587	4.92902843055753	syn10095
5.06668096657418	4.92107482431979	syn10099
5.51893243765599	6.5262386255018	syn1010
5.0489406418667	5.44907715262995	syn10100
6.39014479571864	6.7388956025743	syn10109
5.52653401313052	5.42316318486584	syn10111
5.98198097051903	5.7699076861007	syn10113
5.00871882925835	4.2876641634031	syn10114
5.01371858326993	6.04857766548848	syn10115
4.98401246574103	5.02910235120681	syn10117
5.67513919428027	5.98743071807494	syn10122
5.5176285431843	5.48365557797768	syn10129
5.8993881572292	6.962053598951	syn10131
5.28097119928283	4.79482329597426	syn10134
5.72280046581175	5.19495792282704	syn10136
5.41356244781049	5.1826355261785	syn10138
4.94188503771868	5.19607208606011	syn10143
7.48279941177286	6.94209970800868	syn10144
6.06779831185361	6.8524707294572	syn10152
6.827301525079	6.36600342806915	syn10154
5.63731123644225	5.6462772385764	syn10157
4.63334521492651	5.05070603391171	syn10165
5.65744660941615	6.01513496240733	syn10166
5.88507416086265	6.33379806846429	syn10168
6.63787181579852	6.06078641026315	syn10179
6.33566368864759	5.15416743257442	syn10181
4.80818164975681	4.34075367614894	syn10184
7.96840014717975	7.58626813178881	syn10185
4.31984184083731	3.48580684454844	syn1019
4.07530334500364	3.94798899321949	syn10190
5.07854929054875	5.16693255433732	syn10191
5.00698627077652	5.35322303777114	syn102
3.96037176073979	4.3968098298596	syn10201
5.5374255600184	6.74821803119762	syn10205
5.51926064907907	5.82265522778229	syn10214
6.40808403644011	5.49270675277984	syn10215
5.43194049725881	4.98921161224322	syn10218
6.67606866338448	7.3431985552222	syn1022
5.23011434198663	5.5434258707298	syn10229
5.81464695153029	5.11348254947512	syn1023
5.48089770662143	5.24671200377612	syn10233
6.59210124097999	6.24780406943818	syn10236
5.35665675344495	6.07981361069535	syn10239
6.04544124591948	5.40637915471143	syn10240
5.2534064126445	5.45696104497312	syn10241
5.67947059048485	5.33415594289934	syn10246
5.1318030858135	5.93832053372524	syn10248
6.57557430395783	6.42223092759202	syn10251
6.47801793405778	6.42573818164482	syn10256
5.64865949449824	5.00166152816546	syn10258
5.09105613492822	5.78871441933091	syn10262
5.6339715360254	4.69054805818876	syn10265
5.54592335159396	5.92283486755441	syn1027
5.75109905362568	4.59153600769867	syn10272
6.84607621305922	7.16339172598444	syn10275
5.87134895589751	5.28962673053072	syn10283
5.17236305564563	4.77089612602901	syn10284
3.97196846489725	3.85129942290748	syn10290
5.25157737989589	4.61598485533774	syn10293
5.53425195447324	5.47586635629433	syn10295
5.91400152219679	4.73182647821895	syn10299
6.14660197399299	6.01287570455777	syn10302
4.90625520129323	5.53087557059174	syn10304
5.63388600213939	5.02630391841873	syn10312
5.61332902667385	7.02039897074647	syn10313
5.40331747742608	5.57000540531443	syn10316
6.31946496304852	6.78798210429659	syn10319
5.99172099260194	6.52891588213461	syn1032
5.49388990607503	5.21417980203005	syn10320
5.79033046340039	4.66994696469247	syn10321
4.99503440207608	4.10411361570334	syn10328
5.71219316990786	5.39060743964656	syn10337
5.07805896257427	5.6576871939983	syn10343
5.78397410217341	5.82239938162335	syn1035
5.11792571009765	6.12325152229168	syn10351
6.17688295880231	5.70735868832445	syn10361
4.99185463013448	5.5103675410203	syn10368
4.4038490464446	3.80472246983171	syn10369
6.02498760732321	6.16541269344096	syn1037
4.81557237425651	4.83136403655107	syn10371
5.91805543056186	6.57618755676783	syn10373
5.59734503091187	4.84689577039689	syn10411
5.98443768274978	5.90116979771181	syn10416
4.56331494250006	4.97114303566312	syn10418
4.60403315002132	4.25062303500054	syn10424
5.91017935098802	5.76201868051457	syn10427
4.59816214386848	5.14589380192544	syn10429
5.69172381694648	5.52519730087222	syn10436
5.85518504060088	5.59819594695227	syn1044
5.63825708208876	5.99656709096169	syn10450
7.21582428359948	7.59642085926599	syn10451
5.30767169584037	7.23299605630544	syn10468
6.70249256722458	5.64433562165819	syn10469
7.29974197700047	8.3795732495202	syn10482
4.21634981707987	3.17490479167228	syn10486
4.70103354966228	5.76925795985297	syn10487
6.35480129889533	6.0767857598819	syn1049
6.14729509684373	5.78018816761401	syn10492
5.79460805282318	5.41213434787711	syn10493
4.39743997247392	4.43990638866134	syn10495
6.38080469428186	5.18224563785603	syn10498
4.58197933155052	4.7391864946837	syn10501
6.26626189136734	6.17385913751523	syn10503
4.97816632408993	5.1910843722665	syn10510
5.54682444113732	5.97400630323396	syn10514
4.99925341073275	4.34208264160031	syn10515
5.16707089509349	5.5006929272821	syn10517
5.5486415389251	4.84340586245572	syn1052
5.54414006952856	6.21335384253449	syn10521
5.33225264281088	5.57544175276408	syn10523
5.39004878471304	5.18044278111005	syn10526
5.63225886914497	5.72036727430816	syn10527
5.72441566384533	5.56589006105495	syn10528
6.10638215054478	5.89699363518093	syn10529
4.69988878800178	6.66289634861501	syn10537
6.80779582074738	6.46009637527382	syn10539
4.80575586896623	3.90090226668499	syn1054
6.05365936157937	6.47696541415092	syn10540
6.14917584775598	5.60357081548762	syn10544
4.3627619491754	4.88897209431855	syn10549
5.53537573049426	5.61751553399327	syn10553
5.86495669033002	5.92788615947587	syn1056
5.41309917241391	5.70751894714824	syn10565
