probs	phenotype	ids
6.39561971681181	6.83687903618928	syn10000
6.6080979468922	7.31482354075826	syn10001
6.72661731268078	6.53992982354081	syn10003
6.87867641870457	6.91583631254941	syn10007
7.40185198379389	6.12380102662756	syn1001
6.8536982246669	7.97016681026549	syn10015
6.9540577366563	6.50566839926735	syn10017
6.58671270186114	7.52569622183861	syn10019
6.62348256712774	6.31768187589786	syn10020
6.57513665060639	6.72204211471447	syn10021
6.63734945426207	7.843323427147	syn10024
7.03304178149467	6.45870233198657	syn10029
6.71231006026685	5.94598959710299	syn10033
6.49410622299748	5.44191407375283	syn10036
7.08538583109239	6.07152270119615	syn1004
6.41825026258789	6.82365597281449	syn10040
7.05401456642291	6.60796350904196	syn10041
7.23557759756689	5.54811131518945	syn10042
6.3343274345105	6.54593751095076	syn10045
5.69046976652505	5.68362969599509	syn10049
6.33335218339815	5.3995422641895	syn10050
6.48612202309975	6.42669219575353	syn10058
6.46438737898365	6.96478308451563	syn10062
6.71133493413231	7.21742465646375	syn10064
7.06394183037202	4.54004270942211	syn10068
6.73537288357006	6.9353645795511	syn1009
6.66714111825306	7.1435450599743	syn10095
6.49139423091853	5.89301851948123	syn10099
6.95286939736729	6.16618078252085	syn1010
6.50813130641027	5.82404035555857	syn10100
6.44978959287955	7.23956056583937	syn10109
6.61213089413565	7.15622664002857	syn10111
6.67032654204087	7.33620213956718	syn10113
6.92507089460712	6.10965413839842	syn10114
6.82808644686228	6.07359269385178	syn10115
5.99561611141744	5.08713591502619	syn10117
6.7034592273573	6.58681635117557	syn10122
7.18052578604531	7.61121291360193	syn10129
6.67617971593414	6.1455700707912	syn10131
6.89926877441677	6.04813400411044	syn10134
6.07794087298497	8.44020408933216	syn10136
6.43537195324613	6.2994030639591	syn10138
6.19159521568757	6.75150379896676	syn10143
6.61503632496153	7.16166394736288	syn10144
7.48139685147468	6.79572428031606	syn10152
6.7391751671769	5.87344870417349	syn10154
6.57500310507588	5.97869307047145	syn10157
6.4857435561116	6.01540005654258	syn10165
7.26862742251338	6.99154803089667	syn10166
6.47042182355392	7.14315077190974	syn10168
6.84411328756929	7.44709910734183	syn10179
6.13587478758444	5.1162156680257	syn10181
6.25998320436454	6.82311608848582	syn10184
6.69223309104982	5.68367864115926	syn10185
6.61351945669316	6.22779679541078	syn1019
6.50474924493581	5.1367103684572	syn10190
6.27728150885536	6.47642139374734	syn10191
6.38608552061843	5.32963896876811	syn102
5.95052176952972	4.86710420916133	syn10201
6.82594951873217	5.86001991102554	syn10205
6.60298203064937	6.87300518519891	syn10214
6.52028179350068	7.28618914024635	syn10215
6.64268756772243	9.06952372689801	syn10218
6.71917194080438	5.89352134736419	syn1022
7.2075417532148	7.34733737384868	syn10229
6.68975189301543	6.99922408223749	syn1023
6.03491738898502	7.04992966734104	syn10233
7.00850537254554	8.22849485076523	syn10236
6.61830633912435	6.51348987877236	syn10239
6.69539551484881	7.68353308638135	syn10240
6.40703684092673	5.14038424147504	syn10241
6.56734511082604	4.45641614345392	syn10246
6.28564540456239	4.54112042901956	syn10248
6.60631703836183	8.57513228451101	syn10251
6.59248010576879	7.77216925471251	syn10256
6.49518318322006	7.90622089558596	syn10258
6.81545822358303	7.59641573051491	syn10262
5.85633241180191	7.31381227996276	syn10265
6.8658008117437	6.70823137866979	syn1027
7.01408592742195	6.624830970623	syn10272
6.84199548986739	5.93114009336593	syn10275
6.48381353310819	5.8312585424403	syn10283
6.72204874093737	5.7857085111987	syn10284
6.23814109206251	6.10658835366599	syn10290
6.63124708353328	7.97365781621696	syn10293
6.75012446025164	5.91463104219822	syn10295
7.35956147748483	8.68384119690557	syn10299
6.71742155663945	7.33345401305143	syn10302
6.94340556181184	8.39368414493476	syn10304
6.62929488609029	5.64953602319427	syn10312
6.17693351187807	5.09163600570758	syn10313
6.29543211930283	7.58284624819472	syn10316
6.23566633721519	5.92881511390865	syn10319
6.2505861554042	4.60175742867368	syn1032
6.75708833277517	5.95996811704631	syn10320
6.57635543620272	5.27569722955649	syn10321
7.07880463645211	6.70293017167172	syn10328
6.3915872958666	5.96299839372361	syn10337
6.59803040914374	7.22108286142488	syn10343
7.22674106914353	7.84697904660704	syn1035
6.63934674069378	8.07950252756151	syn10351
6.88838157401512	4.02684249837059	syn10361
6.86740252577282	7.4035106134948	syn10368
6.70797600924835	7.17941251520068	syn10369
6.92032864104609	6.86141691707245	syn1037
6.38432393596462	5.81869701689003	syn10371
6.58795272265448	8.04013179409107	syn10373
6.47043963751531	7.15242849526035	syn10411
7.20810386545826	5.3947332740581	syn10416
6.56664131549517	6.94796580118763	syn10418
6.26457784751331	6.36702079284252	syn10424
6.62835733254337	7.28403997811351	syn10427
6.46166441490546	5.40735649391487	syn10429
6.90318909315512	6.28145070677199	syn10436
6.57542155503486	6.6258605418904	syn1044
6.39346391864512	6.76289191208372	syn10450
6.75855761979545	6.46192166918123	syn10451
6.61806268331092	6.61001164665585	syn10468
6.68095761404771	7.04332274348174	syn10469
6.23779900218521	6.34806744414775	syn10482
6.79149335943512	7.15394461148026	syn10486
6.40685797986934	5.64174207137764	syn10487
6.99901730190153	7.01069676167526	syn1049
6.73304725677113	7.43185902565057	syn10492
6.45260075972586	7.4029551705476	syn10493
6.20192947796333	5.46892646354716	syn10495
6.78566240749505	7.56472678881034	syn10498
6.51276414347215	6.85307044966141	syn10501
6.88230326528954	7.52884055973666	syn10503
6.31816065115716	5.34981628738567	syn10510
6.96935284461426	7.74270572536953	syn10514
6.70334555864317	7.46129413055257	syn10515
6.85921190606614	5.73368992287443	syn10517
6.45158213885445	6.95388135763166	syn1052
6.68705647555585	7.46874913731924	syn10521
6.67280276047756	6.26544704860726	syn10523
6.51620907590987	6.9533028052543	syn10526
6.75258628010819	6.40180294768627	syn10527
6.89111283736625	8.46275275142125	syn10528
6.80234416219324	6.53430830614535	syn10529
6.47554622920902	6.93358124260339	syn10537
6.50896649897698	5.72008073009376	syn10539
6.21569638030783	5.99544207713666	syn1054
6.40182700662051	7.16345891791803	syn10540
7.00453259621869	7.69412880608957	syn10544
6.23503562522271	4.60658192201036	syn10549
6.51468894846129	5.74188728706971	syn10553
6.71656033059343	6.18738027310866	syn1056
